id,description,time,distance,frc,currentspeed,freeflowspeed,currenttraveltime,freeflowtraveltime,confidence,roadclosure,latitude,longitude,precip_mm,vis_km,wind_kph,condition_text,delay_time,hour,date,distance_bin,time_slot,condition_text_vn,precip_mm_bin,wind_kph_bin,vis_km_bin,x_img,y_img
5768,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:43:00,1000,FRC4,22,28,261,205,1,False,10.757533515349062,106.67414436746735,0.02,10.0,20.9,Patchy rain nearby,56,7,2025-07-31,Xa,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),78.0,404.1120000000001
5769,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:43:00,900,FRC4,22,28,261,205,1,False,10.757824186413304,106.67502060044893,0.02,10.0,20.9,Patchy rain nearby,56,7,2025-07-31,Xa,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),122.096,391.72800000000007
5770,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:43:00,800,FRC4,22,28,261,205,1,False,10.758126036834728,106.67584372840122,0.02,10.0,20.9,Patchy rain nearby,56,7,2025-07-31,Xa,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),160.68,379.344
5771,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:43:00,700,FRC4,22,28,261,205,1,False,10.758483785091158,106.67667444278729,0.02,10.0,20.9,Patchy rain nearby,56,7,2025-07-31,Xa,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),199.264,366.96
5772,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:43:00,600,FRC4,22,28,261,205,1,False,10.758740916389923,106.67733446243443,0.02,10.0,20.9,Patchy rain nearby,56,7,2025-07-31,Xa,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),226.824,354.57599999999996
5773,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:43:00,500,FRC4,18,28,322,207,1,False,10.759121023128003,106.67817276325134,0.02,10.0,20.9,Patchy rain nearby,115,7,2025-07-31,Trung bình,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),270.91999999999996,338.064
5774,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:43:00,400,FRC4,18,28,322,207,1,False,10.759445231432741,106.6790186505005,0.02,10.0,20.9,Patchy rain nearby,115,7,2025-07-31,Trung bình,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),309.504,325.67999999999995
5775,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:43:00,300,FRC4,18,28,322,207,1,False,10.759784345493584,106.67986453775157,0.02,10.0,20.9,Patchy rain nearby,115,7,2025-07-31,Trung bình,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),348.088,309.168
5776,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:43:00,200,FRC4,18,28,322,207,1,False,10.76013091221701,106.68072559786684,0.02,10.0,20.9,Patchy rain nearby,115,7,2025-07-31,Gần,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),392.18399999999997,292.656
5777,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:43:00,100,FRC4,22,28,261,205,1,False,10.760458845955434,106.6815638986815,0.02,10.0,20.9,Patchy rain nearby,56,7,2025-07-31,Gần,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),430.76800000000003,280.27200000000005
5778,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:43:00,0,FRC4,22,28,261,205,1,False,10.760883668675298,106.6826449653469,0.02,10.0,20.9,Patchy rain nearby,56,7,2025-07-31,,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),480.376,263.76
5779,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 07:54:00,500,FRC3,21,32,1195,784,1,False,10.765163027177051,106.68176325830919,0.02,10.0,20.9,Patchy rain nearby,411,7,2025-07-31,Trung bình,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),436.28000000000003,78.0
5780,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 07:54:00,400,FRC3,21,32,1195,784,1,False,10.764283334954333,106.68210132878986,0.02,10.0,20.9,Patchy rain nearby,411,7,2025-07-31,Trung bình,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),452.81600000000003,115.15199999999999
5781,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 07:54:00,300,FRC3,21,32,1195,784,1,False,10.763480856227291,106.68240386571111,0.02,10.0,20.9,Patchy rain nearby,411,7,2025-07-31,Trung bình,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),469.35200000000003,152.30400000000003
5782,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 07:54:00,200,FRC3,21,32,1195,784,1,False,10.762642918836454,106.6827364596283,0.02,10.0,20.9,Patchy rain nearby,411,7,2025-07-31,Gần,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),485.88800000000003,185.328
5783,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 07:54:00,100,FRC3,21,32,1195,784,1,False,10.7619261906941,106.68302613820323,0.02,10.0,20.9,Patchy rain nearby,411,7,2025-07-31,Gần,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),496.91200000000003,218.352
5784,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 07:54:00,0,FRC3,21,32,1195,784,1,False,10.761156760056346,106.68331581677815,0.02,10.0,20.9,Patchy rain nearby,411,7,2025-07-31,,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),513.4480000000001,251.37600000000003
5785,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 07:54:00,700,FRC2,26,34,611,467,1,False,10.755556817425111,106.68578400873503,0.02,10.0,20.9,Patchy rain nearby,144,7,2025-07-31,Xa,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),629.2,490.8
5786,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 07:54:00,600,FRC2,26,34,611,467,1,False,10.756358876280022,106.6853232069683,0.02,10.0,20.9,Patchy rain nearby,144,7,2025-07-31,Xa,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),607.1519999999999,457.77600000000007
5787,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 07:54:00,500,FRC2,26,34,611,467,1,False,10.757138847709548,106.684944289696,0.02,10.0,20.9,Patchy rain nearby,144,7,2025-07-31,Trung bình,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),590.616,424.752
5788,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 07:54:00,400,FRC2,26,34,611,467,1,False,10.757963133528543,106.68463303622572,0.02,10.0,20.9,Patchy rain nearby,144,7,2025-07-31,Trung bình,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),574.08,387.6
5789,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 07:54:00,300,FRC2,26,34,611,467,1,False,10.758623446871004,106.68435335919212,0.02,10.0,20.9,Patchy rain nearby,144,7,2025-07-31,Trung bình,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),563.056,358.704
5790,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 07:54:00,200,FRC6,20,26,848,652,1,False,10.759478749919925,106.68406917123804,0.02,10.0,20.9,Patchy rain nearby,196,7,2025-07-31,Gần,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),546.52,321.552
5791,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 07:54:00,100,FRC2,26,34,611,467,1,False,10.760311892549737,106.68371280856688,0.02,10.0,20.9,Patchy rain nearby,144,7,2025-07-31,Gần,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),529.984,284.4
5792,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 07:54:00,0,FRC2,26,34,611,467,1,False,10.761189348756318,106.68340155509297,0.02,10.0,20.9,Patchy rain nearby,144,7,2025-07-31,,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),518.96,247.24800000000002
5793,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:54:00,1000,FRC4,18,28,319,205,1,False,10.757533515349062,106.67414436746735,0.02,10.0,20.9,Patchy rain nearby,114,7,2025-07-31,Xa,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),78.0,404.1120000000001
5794,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:54:00,900,FRC4,18,28,319,205,1,False,10.757824186413304,106.67502060044893,0.02,10.0,20.9,Patchy rain nearby,114,7,2025-07-31,Xa,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),122.096,391.72800000000007
5795,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:54:00,800,FRC4,18,28,319,205,1,False,10.758126036834728,106.67584372840122,0.02,10.0,20.9,Patchy rain nearby,114,7,2025-07-31,Xa,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),160.68,379.344
5796,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:54:00,700,FRC4,18,28,319,205,1,False,10.758483785091158,106.67667444278729,0.02,10.0,20.9,Patchy rain nearby,114,7,2025-07-31,Xa,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),199.264,366.96
5797,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:54:00,600,FRC4,18,28,319,205,1,False,10.758740916389923,106.67733446243443,0.02,10.0,20.9,Patchy rain nearby,114,7,2025-07-31,Xa,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),226.824,354.57599999999996
5798,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:54:00,500,FRC4,22,28,263,207,1,False,10.759121023128003,106.67817276325134,0.02,10.0,20.9,Patchy rain nearby,56,7,2025-07-31,Trung bình,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),270.91999999999996,338.064
5799,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:54:00,400,FRC4,22,28,263,207,1,False,10.759445231432741,106.6790186505005,0.02,10.0,20.9,Patchy rain nearby,56,7,2025-07-31,Trung bình,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),309.504,325.67999999999995
5800,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:54:00,300,FRC4,22,28,263,207,1,False,10.759784345493584,106.67986453775157,0.02,10.0,20.9,Patchy rain nearby,56,7,2025-07-31,Trung bình,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),348.088,309.168
5801,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:54:00,200,FRC4,22,28,263,207,1,False,10.76013091221701,106.68072559786684,0.02,10.0,20.9,Patchy rain nearby,56,7,2025-07-31,Gần,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),392.18399999999997,292.656
5802,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:54:00,100,FRC4,18,28,319,205,1,False,10.760458845955434,106.6815638986815,0.02,10.0,20.9,Patchy rain nearby,114,7,2025-07-31,Gần,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),430.76800000000003,280.27200000000005
5803,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 07:54:00,0,FRC4,18,28,319,205,1,False,10.760883668675298,106.6826449653469,0.02,10.0,20.9,Patchy rain nearby,114,7,2025-07-31,,6:00 - 7:59,Có mưa rải rác gần đó,Mưa nhẹ (0 - 2.5),Gió mạnh (> 20),Trung bình (6 - 10),480.376,263.76
5854,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 11:17:00,500,FRC3,18,32,1394,784,1,False,10.765163027177051,106.68176325830919,0.0,10.0,19.4,Partly Cloudy,610,11,2025-07-31,Trung bình,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),436.28000000000003,78.0
5855,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 11:17:00,400,FRC3,18,32,1394,784,1,False,10.764283334954333,106.68210132878986,0.0,10.0,19.4,Partly Cloudy,610,11,2025-07-31,Trung bình,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),452.81600000000003,115.15199999999999
5856,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 11:17:00,300,FRC3,18,32,1394,784,1,False,10.763480856227291,106.68240386571111,0.0,10.0,19.4,Partly Cloudy,610,11,2025-07-31,Trung bình,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),469.35200000000003,152.30400000000003
5857,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 11:17:00,200,FRC3,18,32,1394,784,1,False,10.762642918836454,106.6827364596283,0.0,10.0,19.4,Partly Cloudy,610,11,2025-07-31,Gần,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),485.88800000000003,185.328
5858,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 11:17:00,100,FRC3,18,32,1394,784,1,False,10.7619261906941,106.68302613820323,0.0,10.0,19.4,Partly Cloudy,610,11,2025-07-31,Gần,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),496.91200000000003,218.352
5859,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 11:17:00,0,FRC3,18,32,1394,784,1,False,10.761156760056346,106.68331581677815,0.0,10.0,19.4,Partly Cloudy,610,11,2025-07-31,,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),513.4480000000001,251.37600000000003
5860,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 11:17:00,700,FRC2,21,34,757,467,1,False,10.755556817425111,106.68578400873503,0.0,10.0,19.4,Partly Cloudy,290,11,2025-07-31,Xa,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),629.2,490.8
5861,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 11:17:00,600,FRC2,21,34,757,467,1,False,10.756358876280022,106.6853232069683,0.0,10.0,19.4,Partly Cloudy,290,11,2025-07-31,Xa,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),607.1519999999999,457.77600000000007
5862,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 11:17:00,500,FRC2,21,34,757,467,1,False,10.757138847709548,106.684944289696,0.0,10.0,19.4,Partly Cloudy,290,11,2025-07-31,Trung bình,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),590.616,424.752
5863,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 11:17:00,400,FRC2,21,34,757,467,1,False,10.757963133528543,106.68463303622572,0.0,10.0,19.4,Partly Cloudy,290,11,2025-07-31,Trung bình,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),574.08,387.6
5864,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 11:17:00,300,FRC2,21,34,757,467,1,False,10.758623446871004,106.68435335919212,0.0,10.0,19.4,Partly Cloudy,290,11,2025-07-31,Trung bình,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),563.056,358.704
5865,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 11:17:00,200,FRC6,19,26,893,652,1,False,10.759478749919925,106.68406917123804,0.0,10.0,19.4,Partly Cloudy,241,11,2025-07-31,Gần,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),546.52,321.552
5866,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 11:17:00,100,FRC2,21,34,757,467,1,False,10.760311892549737,106.68371280856688,0.0,10.0,19.4,Partly Cloudy,290,11,2025-07-31,Gần,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),529.984,284.4
5867,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 11:17:00,0,FRC2,21,34,757,467,1,False,10.761189348756318,106.68340155509297,0.0,10.0,19.4,Partly Cloudy,290,11,2025-07-31,,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),518.96,247.24800000000002
5868,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 11:17:00,1000,FRC4,22,28,261,205,1,False,10.757533515349062,106.67414436746735,0.0,10.0,19.4,Partly Cloudy,56,11,2025-07-31,Xa,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),78.0,404.1120000000001
5869,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 11:17:00,900,FRC4,22,28,261,205,1,False,10.757824186413304,106.67502060044893,0.0,10.0,19.4,Partly Cloudy,56,11,2025-07-31,Xa,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),122.096,391.72800000000007
5870,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 11:17:00,800,FRC4,22,28,261,205,1,False,10.758126036834728,106.67584372840122,0.0,10.0,19.4,Partly Cloudy,56,11,2025-07-31,Xa,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),160.68,379.344
5871,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 11:17:00,700,FRC4,22,28,261,205,1,False,10.758483785091158,106.67667444278729,0.0,10.0,19.4,Partly Cloudy,56,11,2025-07-31,Xa,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),199.264,366.96
5872,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 11:17:00,600,FRC4,22,28,261,205,1,False,10.758740916389923,106.67733446243443,0.0,10.0,19.4,Partly Cloudy,56,11,2025-07-31,Xa,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),226.824,354.57599999999996
5873,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 11:17:00,500,FRC4,19,27,305,214,0.99,False,10.759121023128003,106.67817276325134,0.0,10.0,19.4,Partly Cloudy,91,11,2025-07-31,Trung bình,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),270.91999999999996,338.064
5874,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 11:17:00,400,FRC4,19,27,305,214,0.99,False,10.759445231432741,106.6790186505005,0.0,10.0,19.4,Partly Cloudy,91,11,2025-07-31,Trung bình,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),309.504,325.67999999999995
5875,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 11:17:00,300,FRC4,19,27,305,214,0.99,False,10.759784345493584,106.67986453775157,0.0,10.0,19.4,Partly Cloudy,91,11,2025-07-31,Trung bình,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),348.088,309.168
5876,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 11:17:00,200,FRC4,19,27,305,214,0.99,False,10.76013091221701,106.68072559786684,0.0,10.0,19.4,Partly Cloudy,91,11,2025-07-31,Gần,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),392.18399999999997,292.656
5877,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 11:17:00,100,FRC4,22,28,261,205,1,False,10.760458845955434,106.6815638986815,0.0,10.0,19.4,Partly Cloudy,56,11,2025-07-31,Gần,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),430.76800000000003,280.27200000000005
5878,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-31 11:17:00,0,FRC4,22,28,261,205,1,False,10.760883668675298,106.6826449653469,0.0,10.0,19.4,Partly Cloudy,56,11,2025-07-31,,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),480.376,263.76
5879,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 11:41:00,500,FRC3,17,32,1476,784,1,False,10.765163027177051,106.68176325830919,0.0,10.0,19.4,Partly Cloudy,692,11,2025-07-31,Trung bình,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),436.28000000000003,78.0
5880,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 11:41:00,400,FRC3,17,32,1476,784,1,False,10.764283334954333,106.68210132878986,0.0,10.0,19.4,Partly Cloudy,692,11,2025-07-31,Trung bình,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),452.81600000000003,115.15199999999999
5881,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 11:41:00,300,FRC3,17,32,1476,784,1,False,10.763480856227291,106.68240386571111,0.0,10.0,19.4,Partly Cloudy,692,11,2025-07-31,Trung bình,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),469.35200000000003,152.30400000000003
5882,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 11:41:00,200,FRC3,17,32,1476,784,1,False,10.762642918836454,106.6827364596283,0.0,10.0,19.4,Partly Cloudy,692,11,2025-07-31,Gần,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),485.88800000000003,185.328
5883,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 11:41:00,100,FRC3,17,32,1476,784,1,False,10.7619261906941,106.68302613820323,0.0,10.0,19.4,Partly Cloudy,692,11,2025-07-31,Gần,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),496.91200000000003,218.352
5884,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-31 11:41:00,0,FRC3,17,32,1476,784,1,False,10.761156760056346,106.68331581677815,0.0,10.0,19.4,Partly Cloudy,692,11,2025-07-31,,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),513.4480000000001,251.37600000000003
5885,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 11:41:00,700,FRC2,21,34,757,467,1,False,10.755556817425111,106.68578400873503,0.0,10.0,19.4,Partly Cloudy,290,11,2025-07-31,Xa,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),629.2,490.8
5886,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-31 11:41:00,600,FRC2,21,34,757,467,1,False,10.756358876280022,106.6853232069683,0.0,10.0,19.4,Partly Cloudy,290,11,2025-07-31,Xa,11:00 - 12:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),607.1519999999999,457.77600000000007
